"question_id","selected_option","correct","category"
5287,"option 1",false,"Research publications"
5288,"option 5",true,"Lexicon"
5289,"option 3",true,"Research publications"
5290,"option 4",false,"Lexicon"
5291,"option 5",true,"Research publications"
5292,"option 3",false,"Research publications"
5293,"option 3",true,"Research publications"
5294,"option 3",true,"Research publications"
5295,"option 4",true,"Research publications"
5296,"option 1",true,"Research publications"
5297,"option 3",true,"Research overview"
5298,"option 1",true,"Research publications"
5299,"option 2",true,"Research overview"
5300,"option 2",false,"Research publications"
5301,"option 4",true,"Research publications"
5302,"option 3",true,"Standards overview"
5303,"option 5",true,"Standards overview"
5304,"option 4",true,"Research overview"
5305,"option 2",true,"Research publications"
5306,"option 3",true,"Research publications"
5307,"option 1",true,"Lexicon"
5308,"option 2",true,"Research overview"
5309,"option 4",false,"Research overview"
5310,"option 1",false,"Research overview"
5311,"option 5",true,"Research overview"
5312,"option 5",true,"Research publications"
5313,"option 4",true,"Research publications"
5314,"option 1",true,"Research publications"
5315,"option 3",false,"Research publications"
5316,"option 1",true,"Standards overview"
5317,"option 4",true,"Standards specifications"
5318,"option 1",false,"Standards overview"
5319,"option 4",true,"Research publications"
5320,"option 1",false,"Standards overview"
5321,"option 4",true,"Research publications"
5322,"option 4",true,"Research publications"
5323,"option 3",true,"Research overview"
5324,"option 4",true,"Lexicon"
5325,"option 2",true,"Standards specifications"
5326,"option 3",true,"Standards overview"
5327,"option 5",true,"Standards overview"
5328,"option 1",true,"Research publications"
5329,"option 3",true,"Standards specifications"
5330,"option 2",true,"Research publications"
5331,"option 1",true,"Research publications"
5332,"option 3",true,"Lexicon"
5333,"option 3",true,"Research publications"
5334,"option 3",true,"Research overview"
5335,"option 2",true,"Research publications"
5336,"option 1",false,"Research overview"
5337,"option 3",true,"Lexicon"
5338,"option 3",true,"Research publications"
5339,"option 2",false,"Research overview"
5340,"option 2",false,"Lexicon"
5341,"option 1",true,"Standards specifications"
5342,"option 1",false,"Research publications"
5343,"option 4",false,"Research publications"
5344,"option 5",true,"Research publications"
5345,"option 3",false,"Standards overview"
5346,"option 3",false,"Research publications"
5347,"option 3",true,"Research overview"
5348,"option 2",false,"Standards specifications"
5349,"option 5",false,"Research publications"
5350,"option 2",false,"Research overview"
5351,"option 1",false,"Research overview"
5352,"option 4",true,"Research overview"
5353,"option 3",false,"Research overview"
5354,"option 3",false,"Standards overview"
5355,"option 1",true,"Research publications"
5356,"option 1",true,"Research overview"
5357,"option 3",true,"Research overview"
5358,"option 1",false,"Research overview"
5359,"option 2",true,"Standards overview"
5360,"option 3",true,"Research publications"
5361,"option 2",true,"Standards overview"
5362,"option 2",false,"Research publications"
5363,"option 4",true,"Standards overview"
5364,"option 2",true,"Research publications"
5365,"option 3",false,"Research publications"
5366,"option 2",true,"Research publications"
5367,"option 4",false,"Research overview"
5368,"option 2",true,"Research publications"
5369,"option 3",true,"Standards specifications"
5370,"option 3",false,"Standards specifications"
5371,"option 4",false,"Research overview"
5372,"option 4",true,"Lexicon"
5373,"option 2",false,"Research overview"
5374,"option 3",true,"Research overview"
5375,"option 1",true,"Research publications"
5376,"option 2",true,"Research publications"
5377,"option 3",true,"Standards overview"
5378,"option 1",false,"Research publications"
5379,"option 3",true,"Standards specifications"
5380,"option 3",true,"Standards specifications"
5381,"option 3",true,"Research publications"
5382,"option 3",false,"Standards specifications"
5383,"option 4",true,"Research publications"
5384,"option 3",true,"Lexicon"
5385,"option 5",true,"Standards overview"
5386,"option 5",true,"Research publications"
5387,"option 3",false,"Standards specifications"
5388,"option 1",true,"Research publications"
5389,"option 1",false,"Standards overview"
5390,"option 4",true,"Research publications"
5391,"option 1",true,"Research publications"
5392,"option 2",false,"Standards specifications"
5393,"option 2",true,"Research publications"
5394,"option 3",true,"Research publications"
5395,"option 5",true,"Research overview"
5396,"option 4",true,"Research publications"
5397,"option 4",false,"Research publications"
5398,"option 2",true,"Research publications"
5399,"option 1",false,"Standards specifications"
5400,"option 2",true,"Lexicon"
5401,"option 1",true,"Research publications"
5402,"option 2",false,"Research overview"
5403,"option 3",true,"Research overview"
5404,"option 3",true,"Research publications"
5405,"option 1",true,"Research overview"
5406,"option 3",false,"Research publications"
5407,"option 4",true,"Research overview"
5408,"option 4",true,"Research overview"
5409,"option 5",true,"Standards specifications"
5410,"option 5",true,"Research overview"
5411,"option 1",true,"Research publications"
5412,"option 3",true,"Research publications"
5413,"option 1",false,"Standards overview"
5414,"option 1",true,"Standards overview"
5415,"option 4",true,"Research publications"
5416,"option 1",true,"Standards specifications"
5417,"option 5",true,"Research publications"
5418,"option 3",true,"Research overview"
5419,"option 2",true,"Research publications"
5420,"option 3",false,"Standards specifications"
5421,"option 2",true,"Research publications"
5422,"option 1",true,"Research overview"
5423,"option 1",true,"Research publications"
5424,"option 4",true,"Research publications"
5425,"option 2",true,"Research publications"
5426,"option 4",true,"Standards specifications"
5427,"option 2",true,"Standards overview"
5428,"option 3",true,"Research publications"
5429,"option 5",true,"Research overview"
5430,"option 4",true,"Research publications"
5431,"option 1",false,"Research publications"
5432,"option 1",false,"Research overview"
5433,"option 2",true,"Research overview"
5434,"option 5",true,"Research publications"
5435,"option 4",false,"Standards specifications"
5436,"option 1",true,"Standards overview"
5437,"option 1",true,"Standards overview"
5438,"option 4",true,"Lexicon"
5439,"option 4",true,"Research publications"
5440,"option 3",true,"Research overview"
5441,"option 1",false,"Standards specifications"
5442,"option 5",true,"Research publications"
5443,"option 2",true,"Research publications"
5444,"option 2",true,"Research overview"
5445,"option 1",true,"Standards specifications"
5446,"option 4",true,"Research publications"
5447,"option 3",false,"Research overview"
5448,"option 3",true,"Research publications"
5449,"option 2",true,"Research publications"
5450,"option 3",false,"Research publications"
5451,"option 3",false,"Standards specifications"
5452,"option 3",true,"Standards specifications"
5453,"option 3",true,"Research overview"
5454,"option 1",true,"Standards specifications"
5455,"option 1",false,"Research publications"
5456,"option 3",true,"Research overview"
5457,"option 4",false,"Research publications"
5458,"option 3",true,"Standards specifications"
5459,"option 4",false,"Standards specifications"
5460,"option 3",true,"Research publications"
5461,"option 2",false,"Research overview"
5462,"option 2",true,"Standards specifications"
5463,"option 3",false,"Standards specifications"
5464,"option 5",true,"Research publications"
5465,"option 4",true,"Research overview"
5466,"option 1",true,"Research publications"
5467,"option 3",true,"Standards specifications"
5468,"option 4",true,"Research publications"
5469,"option 5",true,"Research overview"
5470,"option 1",false,"Lexicon"
5471,"option 3",false,"Research publications"
5472,"option 4",false,"Research overview"
5473,"option 4",false,"Research publications"
5474,"option 2",true,"Research publications"
5475,"option 2",true,"Research publications"
5476,"option 2",true,"Standards specifications"
5477,"option 4",true,"Standards specifications"
5478,"option 4",true,"Research publications"
5479,"option 3",false,"Research publications"
5480,"option 5",true,"Lexicon"
5481,"option 3",true,"Research overview"
5482,"option 1",false,"Research publications"
5483,"option 2",true,"Research overview"
5484,"option 3",true,"Research publications"
5485,"option 1",false,"Standards specifications"
5486,"option 5",true,"Standards specifications"
5487,"option 5",true,"Standards overview"
5488,"option 4",false,"Research overview"
5489,"option 1",true,"Standards specifications"
5490,"option 1",false,"Standards overview"
5491,"option 2",false,"Standards specifications"
5492,"option 1",true,"Research publications"
5493,"option 3",true,"Standards overview"
5494,"option 1",true,"Research publications"
5495,"option 5",true,"Research publications"
5496,"option 3",false,"Standards specifications"
5497,"option 4",false,"Standards specifications"
5498,"option 2",false,"Research publications"
5499,"option 3",false,"Standards overview"
5500,"option 1",true,"Lexicon"
5501,"option 2",true,"Research publications"
5502,"option 1",true,"Standards specifications"
5503,"option 3",true,"Research publications"
5504,"option 1",true,"Research publications"
5505,"option 4",true,"Research overview"
5506,"option 4",false,"Research overview"
5507,"option 2",true,"Research overview"
5508,"option 3",false,"Research overview"
5509,"option 5",false,"Research publications"
5510,"option 5",true,"Research overview"
5511,"option 1",true,"Standards overview"
5512,"option 1",false,"Research publications"
5513,"option 2",false,"Research publications"
